"Year","Newspaper","Art_form","Artist_origin","Artist_time","Format","Aesthetic","Commercial","Political"
"1970","LM","Literature","Other","Present","Recording","No","No","Yes"
"1970","LM","Literature","Other","Present","Recording","No","No","Yes"
"1970","LM","Literature","Domestic","Present","Recording","No","No","No"
"1970","LM","Theatre","Domestic","Present","Live","No","No","No"
"1970","LM","Theatre","Domestic","Present","Live","No","No","No"
"1970","LM","Theatre","Domestic","Present","Live","Yes","No","No"
"1970","LM","Film","Other Europe","Present","Recording","No","No","No"
"1970","LM","Classical music","Other Europe","Pre WW2","Live","Yes","No","No"
"1970","LM","Theatre","Other Europe","Present","Live","Yes","No","No"
"1970","LM","Theatre","Domestic","Present","Live","Yes","No","No"
"1970","LM","Other","Domestic","Present","Live","Yes","Yes","Yes"
"1970","LM","Classical music","Other Europe","Historical","Live","Yes","No","No"
"1970","LM","Classical music","Domestic","Present","Live","No","No","No"
"1970","LM","Theatre","Domestic","Present","Live","No","No","No"
"1970","LM","Theatre","Other Europe","Present","Live","No","No","No"
"1970","LM","Theatre","Domestic","Present","Live","No","No","Yes"
"1970","LM","Classical music","Domestic","Pre WW2","Recording","Yes","No","No"
"1970","LM","Theatre","Other Europe","Present","Live","Yes","No","Yes"
"1970","LM","Other","Domestic","Present","Live","No","Yes","Yes"
"1970","LM","Theatre","Domestic","Historical","Live","No","No","No"
"1970","LM","Theatre","Domestic","Historical","Live","No","No","No"
"1970","LM","Classical music","Other Europe","Historical","Live","No","No","No"
"1970","LM","Classical music","Other Europe","Present","Live","No","No","No"
"1970","LM","Classical music","Other Europe","Pre WW2","Live","Yes","No","No"
"1970","LM","Fine arts","Domestic","Pre WW2","Live","Yes","No","No"
"1970","LM","Fine arts","Domestic","Pre WW2","Live","Yes","No","No"
"1970","LM","Fine arts","Domestic","Pre WW2","Live","Yes","No","No"
"1970","LM","Fine arts","Other","Present","Live","Yes","No","No"
"1970","LM","Other","Domestic","Present","Live","Yes","No","No"
"1970","LM","Literature","Domestic","Present","Recording","Yes","No","No"
"1970","LM","Other","Domestic","Present","Recording","Yes","No","No"
"1970","LM","Fine arts","Other","Present","Live","Yes","No","No"
"1970","LM","Fine arts","Domestic","Present","Live","No","No","No"
"1970","LM","Classical music","Other Europe","Historical","Live","No","No","No"
"1970","LM","Film","Other","Present","Recording","Yes","Yes","No"
"1970","LM","Film","Domestic","Present","Recording","Yes","No","No"
"1970","LM","Theatre","Other Europe","Historical","Live","Yes","No","No"
"1970","LM","Theatre","Other Europe","Historical","Live","Yes","No","No"
"1970","LM","Classical music","Other Europe","Pre WW2","Live","Yes","No","No"
"1970","LM","Theatre","Domestic","Pre WW2","Live","Yes","No","No"
"1970","LM","Classical music","Domestic","Present","Live","No","No","No"
"1970","LM","Film","Other Europe","Present","Recording","Yes","No","No"
"1970","LM","Film","USA","Present","Recording","Yes","No","No"
"1970","LM","Film","USA","Present","Recording","Yes","No","No"
"1970","LM","Theatre","Domestic","Historical","Live","Yes","Yes","No"
"1970","LM","Other","Other","Present","Live","No","No","Yes"
"1970","LM","Theatre","Other Europe","Post WW2","Live","No","No","No"
"1970","LM","Popular music","Domestic","Present","Live","No","No","No"
"1970","LM","Classical music","Domestic","Pre WW2","Live","No","No","Yes"
"1970","LM","Other","USA","Present","Live","Yes","No","No"
"1970","LM","TV","Domestic","Pre WW2","Recording","Yes","No","No"
"1970","LM","Other","Other Europe","Present","Live","No","No","No"
"1970","LM","Fine arts","Other Europe","Present","Live","Yes","No","No"
"1970","LM","Fine arts","Domestic","Pre WW2","Live","Yes","No","No"
"1970","LM","Fine arts","Other Europe","Present","Live","Yes","No","No"
"1970","LM","Fine arts","Domestic","Present","Live","Yes","No","No"
"1970","LM","Fine arts","Other","Present","Live","Yes","No","No"
"1970","LM","Fine arts","Other Europe","Present","Live","Yes","No","No"
"1970","LM","Other","Domestic","Historical","Live","Yes","No","No"
"1970","LM","Fine arts","Other Europe","Present","Live","No","No","No"
"1970","LM","Fine arts","Other Europe","Present","Live","No","No","No"
"1970","LM","Fine arts","Domestic","Pre WW2","Live","Yes","No","No"
"1970","LM","Fine arts","Other","Historical","Live","No","No","No"
"1970","LM","Fine arts","Other Europe","Present","Live","Yes","No","No"
"1970","LM","Fine arts","Other Europe","Present","Live","Yes","No","No"
"1970","LM","Fine arts","Other","Present","Live","Yes","No","No"
"1970","LM","Fine arts","Other Europe","Historical","Live","No","No","No"
"1970","LM","Fine arts","Domestic","Pre WW2","Live","No","No","No"
"1970","LM","Film","Domestic","Pre WW2","Recording","Yes","No","No"
"1970","LM","Popular music","Domestic","Present","Live","No","No","No"
"1970","LM","Other","Domestic","Present","Live","No","No","No"
"1970","LM","Other","Other","Present","Live","Yes","No","No"
"1970","LM","Theatre","Domestic","Present","Live","No","No","No"
"1970","LM","Other","USA","Present","Live","No","No","No"
"1970","LM","Popular music","USA","Present","Live","No","No","Yes"
"1970","LM","Film","Other Europe","Present","Recording","No","No","No"
"1970","LM","Classical music","Other Europe","Historical","Live","Yes","No","No"
"1970","LM","Classical music","USA","Present","Live","No","No","No"
"1970","LM","Theatre","Other Europe","Present","Live","No","No","No"
"1970","LM","Classical music","Other Europe","Pre WW2","Live","No","No","No"
"1970","LM","Literature","Other Europe","Pre WW2","Recording","No","No","No"
"1970","LM","Literature","Domestic","Present","Recording","Yes","No","Yes"
"1970","LM","Literature","Domestic","Present","Recording","Yes","No","No"
"1970","LM","Literature","Domestic","Pre WW2","Recording","Yes","No","No"
"1970","LM","Literature","Other Europe","Present","Recording","No","No","No"
"1970","LM","Literature","Domestic","Pre WW2","Recording","Yes","No","No"
"1970","LM","Literature","Domestic","Pre WW2","Recording","No","No","No"
"1970","LM","Literature","Domestic","Present","Recording","No","No","No"
"1970","LM","Literature","Other Europe","Present","Recording","Yes","No","Yes"
"1970","LM","Literature","Domestic","Post WW2","Recording","Yes","No","No"
"1970","LM","Literature","Domestic","Present","Recording","No","No","No"
"1970","LM","Literature","Domestic","Present","Recording","Yes","No","No"
"1970","LM","Literature","Domestic","Historical","Recording","No","No","No"
"1970","LM","Literature","Other","Present","Recording","No","No","Yes"
"1970","LM","Literature","Domestic","Pre WW2","Recording","No","No","No"
"1970","LM","Literature","Other Europe","Present","Recording","No","No","No"
"1970","LM","Literature","USA","Pre WW2","Recording","No","Yes","No"
"1970","LM","Literature","USA","Pre WW2","Recording","Yes","No","No"
"1970","LM","Literature","USA","Pre WW2","Recording","Yes","No","No"
"1970","LM","Classical music","Domestic","Pre WW2","Live","Yes","No","No"
"1970","LM","Other","Other","Present","Live","No","No","Yes"
"1970","LM","Classical music","Other Europe","Historical","Recording","Yes","No","No"
"1970","LM","Film","Other","Present","Recording","Yes","No","Yes"
"1970","LM","Theatre","Other Europe","Present","Live","Yes","No","No"
"1970","LM","Theatre","Other Europe","Present","Live","Yes","Yes","Yes"
"1970","LM","TV","Domestic","Present","Recording","No","No","Yes"
"1970","LM","Classical music","Other Europe","Historical","Recording","No","Yes","No"
"1970","LM","Film","Domestic","Present","Live","Yes","No","No"
"1970","LM","Film","USA","Present","Recording","No","No","No"
"1970","LM","Other","Domestic","Present","Live","Yes","No","No"
"1970","LM","Theatre","Domestic","Present","Live","No","No","No"
"1970","LM","Theatre","Other Europe","Pre WW2","Live","Yes","Yes","No"
"1970","LM","Theatre","Other Europe","Present","Recording","No","Yes","Yes"
"1970","LM","Film","Domestic","Present","Recording","Yes","No","No"
"1970","LM","Theatre","Other Europe","Present","Live","Yes","No","No"
"1970","LM","Classical music","Other Europe","Historical","Live","No","No","No"
"1970","LM","Classical music","Other Europe","Present","Live","Yes","No","Yes"
"1970","LM","Classical music","Other Europe","Pre WW2","Live","Yes","No","No"
"1970","LM","Theatre","Other Europe","Present","Live","No","No","No"
"1970","LM","Theatre","Domestic","Historical","Live","No","No","No"
"1970","LM","Theatre","USA","Pre WW2","Live","No","No","No"
"1970","LM","Film","Other","Present","Recording","Yes","No","No"
"1970","LM","TV","Other","Historical","Recording","Yes","No","No"
"1970","LM","Film","Domestic","Present","Recording","No","No","Yes"
"1970","LM","Theatre","Domestic","Present","Live","No","No","No"
"1970","LM","Theatre","Other Europe","Post WW2","Live","Yes","No","No"
"1970","LM","Theatre","Other Europe","Pre WW2","Live","Yes","No","No"
"1970","LM","Classical music","Other Europe","Historical","Recording","Yes","No","No"
"1970","LM","Classical music","Other Europe","Pre WW2","Recording","Yes","No","No"
"1970","LM","Popular music","Domestic","Pre WW2","Recording","Yes","No","No"
"1970","LM","Popular music","USA","Present","Recording","No","No","No"
"1970","LM","Theatre","USA","Present","Live","Yes","No","Yes"
"1970","LM","Film","USA","Present","Recording","Yes","No","Yes"
"1970","LM","Theatre","Other Europe","Present","Live","Yes","No","Yes"
"1970","LM","Classical music","Domestic","Present","Live","Yes","No","No"
"1970","LM","Other","USA","Present","Live","Yes","No","No"
"1970","LM","Theatre","Domestic","Present","Live","No","No","Yes"
"1970","LM","Theatre","Other Europe","Historical","Live","No","No","No"
"1970","LM","Literature","Domestic","Present","Recording","Yes","No","No"
"1970","LM","Fine arts","Other Europe","Pre WW2","Live","Yes","No","No"
"1970","LM","Fine arts","Other Europe","Pre WW2","Live","No","No","No"
"1970","LM","Fine arts","Other Europe","Historical","Live","No","No","No"
"1970","LM","Fine arts","Domestic","Present","Live","Yes","No","No"
"1970","LM","Fine arts","Other","Present","Live","Yes","No","No"
"1970","LM","Fine arts","Domestic","Present","Live","Yes","No","No"
"1970","LM","Fine arts","Domestic","Present","Live","No","No","No"
"1970","LM","Fine arts","Other Europe","Pre WW2","Live","No","No","No"
"1970","LM","Fine arts","Other Europe","Present","Live","No","No","No"
"1970","LM","Fine arts","Other Europe","Pre WW2","Live","No","No","No"
"1970","LM","Fine arts","Other Europe","Present","Live","No","No","No"
"1970","LM","Other","Domestic","Present","Live","No","No","No"
"1970","LM","Fine arts","Other Europe","Present","Live","Yes","No","No"
"1970","LM","Literature","Domestic","Present","Recording","No","No","No"
"1970","LM","Theatre","USA","Present","Live","Yes","No","No"
"1970","LM","Classical music","Other Europe","Historical","Live","Yes","No","No"
"1970","LM","Film","Domestic","Present","Recording","Yes","No","No"
"1970","LM","Other","USA","Present","Recording","No","No","No"
"1970","LM","Popular music","Other Europe","Present","Live","Yes","No","No"
"1970","LM","Film","Domestic","Present","Recording","No","No","No"
"1970","LM","Other","Other Europe","Present","Live","No","No","No"
"1970","LM","Classical music","Other Europe","Historical","Live","No","No","No"
"1970","LM","Classical music","Other Europe","Historical","Live","No","No","No"
"1970","LM","Classical music","Other Europe","Pre WW2","Recording","No","No","No"
"1970","LM","Classical music","Domestic","Present","Live","No","No","No"
"1970","LM","Classical music","Domestic","Present","Live","No","No","No"
"1970","LM","Classical music","Domestic","Present","Live","No","No","No"
"1980","LM","Fine arts","Domestic","Present","Live","Yes","No","No"
"1980","LM","Popular music","Other Europe","Present","Live","Yes","No","No"
"1980","LM","Other","Domestic","Present","Live","Yes","No","No"
"1980","LM","Film","Domestic","Present","Recording","Yes","No","No"
"1980","LM","Film","Other Europe","Present","Recording","Yes","No","Yes"
"1980","LM","Classical music","Other Europe","Pre WW2","Live","Yes","No","No"
"1980","LM","Other","Other Europe","Post WW2","Recording","No","No","No"
"1980","LM","Popular music","Other Europe","Present","Live","No","No","No"
"1980","LM","TV","Domestic","Present","Recording","Yes","No","No"
"1980","LM","Fine arts","Domestic","Present","Live","Yes","No","No"
"1980","LM","Fine arts","Other Europe","Present","Live","Yes","No","No"
"1980","LM","Theatre","Domestic","Present","Live","Yes","No","No"
"1980","LM","Popular music","Domestic","Present","Live","No","No","No"
"1980","LM","Other","Domestic","Present","Live","Yes","No","No"
"1980","LM","Popular music","Domestic","Present","Live","Yes","No","No"
"1980","LM","Film","USA","Present","Recording","Yes","No","Yes"
"1980","LM","Classical music","Other Europe","Historical","Live","No","No","No"
"1980","LM","Literature","Domestic","Present","Recording","No","No","No"
"1980","LM","Classical music","Domestic","Present","Live","Yes","Yes","No"
"1980","LM","Film","Other","Present","Recording","No","No","No"
"1980","LM","Film","USA","Present","Recording","Yes","No","No"
"1980","LM","Fine arts","Domestic","Historical","Live","Yes","No","No"
"1980","LM","Literature","Domestic","Present","Recording","Yes","No","No"
"1980","LM","Literature","Other Europe","Present","Recording","No","No","Yes"
"1980","LM","Literature","Domestic","Present","Recording","No","No","Yes"
"1980","LM","Literature","Domestic","Historical","Recording","No","No","No"
"1980","LM","Literature","Domestic","Present","Recording","Yes","No","No"
"1980","LM","Literature","Other Europe","Present","Recording","Yes","No","No"
"1980","LM","Literature","Domestic","Present","Recording","No","No","No"
"1980","LM","Literature","Domestic","Present","Recording","Yes","No","Yes"
"1980","LM","Literature","Domestic","Present","Recording","Yes","No","Yes"
"1980","LM","Literature","Domestic","Present","Recording","Yes","No","No"
"1980","LM","Literature","Domestic","Present","Recording","Yes","No","No"
"1980","LM","Literature","Domestic","Present","Recording","Yes","No","No"
"1980","LM","Literature","Domestic","Present","Recording","Yes","No","No"
"1980","LM","Literature","Domestic","Present","Recording","No","No","No"
